mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.8315193176269533,0.03082946446600259,0.0013766288757324219,0.00011713599663320535,0.8,1,0.0,200,3,6,0.03,0.3,0.6,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.5238612663896176,0.4457711547229567,0.5581071039150293,0.5606675203869309,0.520138759886597,0.5217091610602262,0.04151202844758194,11,0.9825310730928749,0.9821318878010428,0.9816658473089019,0.9830072500099262,0.9826717303387387,0.9824015577102969,0.0004627358425692827
2.827902889251709,0.03456621865362604,0.0012819766998291016,0.00010633607615430693,0.7,5,0.5,200,8,6,0.05,0.5,0.8,"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 0.5, 'n_estimators': 200, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.5475975483161892,0.4692318836965228,0.5864635347798972,0.5177547228326356,0.4871369310111746,0.5216369241272838,0.04201916879576881,12,0.9760736159446266,0.9759877802725619,0.9730221654385461,0.9773183982578239,0.9737448843321972,0.9752293688491512,0.0015954576830828555
2.105605220794678,0.037031965598051914,0.001249408721923828,0.00021438773627941492,0.9,1,3.0,300,10,4,0.05,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 3, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.5284319983414731,0.4824947460051371,0.5712870281819653,0.5460147853342434,0.47547784608774224,0.5207412807901123,0.03678136944680575,13,0.9751915597030559,0.9783847375452432,0.9783572215142753,0.9802463046698391,0.9791495159921774,0.9782658678849183,0.0016838533258771839
2.6860523223876953,0.03907087078151804,0.002729177474975586,0.001981127054059252,0.6,3,0.0,300,15,5,0.03,0.0,0.9,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 15, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.9}",0.5426137201345272,0.46844895256630104,0.5826390271418656,0.5183604778277886,0.4913078904046474,0.520674013615026,0.03978992904073157,14,0.9272097418252351,0.9342503865187951,0.9254807130624653,0.9266419256045787,0.924029272035691,0.9275224078093531,0.003535794717399792
2.8714534759521486,0.05391831690275943,0.0012531280517578125,6.0352780122360104e-05,0.6,10,1.0,200,10,6,0.05,0.1,0.9,"{'subsample': 0.6, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.5413213703556601,0.4696420293121334,0.5545288201285676,0.5447396527277166,0.4910264055424097,0.5202516556132974,0.03356774763148886,15,0.9549162827417123,0.9570794145067222,0.9534355958803333,0.9546645806928528,0.9539743174803267,0.9548140382603894,0.001246591787194792
4.304452228546142,0.0807804918017271,0.0038738250732421875,0.0013489483520708538,0.9,3,5.0,300,5,5,0.05,0.3,0.6,"{'subsample': 0.9, 'reg_lambda': 3, 'reg_alpha': 5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.5466611650276263,0.44782517605395367,0.5723201670294322,0.5674774298036604,0.46689535287193196,0.520235858157321,0.05240487487298687,16,0.9950520151564738,0.9953925957678441,0.9947005673727397,0.9950155288788967,0.9953828906643376,0.9951087195680584,0.00025855119269606303
2.2266045093536375,0.030395933839622507,0.0013172626495361328,3.889950912382712e-05,0.7,1,5.0,300,15,5,0.03,0.3,0.6,"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 300, 'min_child_weight': 15, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.536573837904658,0.4598534917984345,0.5676754889626412,0.5401212739564089,0.4931005918455853,0.5194649368935454,0.038189682275727284,17,0.9394138004085483,0.9428241507786063,0.9351112225465288,0.9366788798480059,0.9391909754006038,0.9386438057964586,0.0026346783047917666
5.52273473739624,0.07784062635912839,0.00204010009765625,0.001243704821007646,0.9,1,5.0,200,3,6,0.03,0.3,0.7,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.5276066962018304,0.44393531355156923,0.5615452817874129,0.5550085178154176,0.5068199783078211,0.5189831575328102,0.04234111061090365,18,0.9851487707413482,0.9842883563829824,0.9839493561753826,0.9838359881350195,0.985518488382509,0.9845481919634483,0.000668658826679008
5.757690191268921,0.09888846607608323,0.0029650211334228517,0.0009645011543207396,0.9,8,0.0,300,10,6,0.05,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 8, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.9}",0.5326550666017296,0.4640006650130837,0.5724186406296455,0.5440433946503331,0.4814513464760234,0.5189138226741631,0.040254129537324386,19,0.9931003948865501,0.9937858201806782,0.99178514202302,0.9938952440674685,0.9925542489733261,0.9930241700262087,0.0007874906172294579
1.9637961387634277,0.04405431763498215,0.0014581680297851562,0.000927839503108027,0.9,1,0.5,150,3,5,0.05,0.5,0.6,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.5417450894655317,0.4488733882194944,0.5483746588336809,0.5531389222119183,0.5011057597249244,0.51864756369111,0.039453770781151844,20,0.9767925609561322,0.9768177624625782,0.9770888185003895,0.9793541756688812,0.9793534753914718,0.9778813585958905,0.0012067439519999254
2.817899799346924,0.05277068025255929,0.002184438705444336,0.0008055666600261828,0.6,5,1.0,300,15,6,0.05,0.5,0.6,"{'subsample': 0.6, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 300, 'min_child_weight': 15, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.5510279000335554,0.47508049748099435,0.5661277525801142,0.5377504046101296,0.46313491702112364,0.5186242943451835,0.04158729022409088,21,0.9729986859447176,0.9754223671107576,0.9723617948407356,0.9744115587945367,0.9717770453982557,0.9733942904178008,0.001340594009523195
5.480978155136109,0.06801102461217517,0.002710247039794922,0.0015644319344472045,0.8,3,0.0,300,3,6,0.05,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 3, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",0.5432571623920421,0.431250608647227,0.5527596696486913,0.5423385604743519,0.5219123995399249,0.5183036801404475,0.04467399036183333,22,0.9991206583805177,0.9992599451857083,0.9990462219298298,0.9992638573988587,0.9992953370684567,0.9991972039926743,9.660646817168557e-05
6.392950248718262,0.055444377095709096,0.0016071319580078125,5.907190664441732e-05,0.9,3,3.0,300,5,6,0.03,0.3,0.8,"{'subsample': 0.9, 'reg_lambda': 3, 'reg_alpha': 3, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.5235994355871678,0.4524251320023436,0.5763067769577908,0.5488616656012315,0.4875874058962454,0.5177560832089558,0.043836441547661385,23,0.9912475336891459,0.9923769888742762,0.9915182520013543,0.9920322718664829,0.9919601762679525,0.9918270445398425,0.0003983633370445403
4.365264749526977,0.08345405131292548,0.001543426513671875,4.094323878240826e-05,0.9,5,5.0,300,10,6,0.03,0.1,0.6,"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.5401049278950157,0.4587517421066649,0.5612309696086311,0.5463451594629676,0.48207029713095806,0.5177006192408475,0.039904496245373955,24,0.9755621414916775,0.9776891942407274,0.9753690591204189,0.9765847978580916,0.973906022937786,0.9758222431297403,0.0012658534351991679
6.437021923065186,0.08548806416846678,0.0032332420349121095,0.001998146648106046,0.8,10,0.0,300,3,6,0.05,0.5,0.8,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.5328208502142474,0.4464441183662563,0.5521436015842784,0.5551927162013746,0.5007853657473686,0.517477330422705,0.04045729397785805,25,0.9955749334362098,0.9957167556725542,0.9949658472877362,0.9959044516181076,0.9960112753534965,0.9956346526736208,0.00036667261893467105
5.332278680801392,0.16007345318549834,0.0020247936248779298,0.0007921907345406233,0.6,8,5.0,300,8,6,0.05,0.0,0.9,"{'subsample': 0.6, 'reg_lambda': 8, 'reg_alpha': 5, 'n_estimators': 300, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.9}",0.5426637105021125,0.4509619739330737,0.5650567594326315,0.5342482509781399,0.4943106290904742,0.5174482647872864,0.040349483412295196,26,0.9835298850065753,0.984617439719438,0.9818849315980013,0.9829649423629769,0.9802157786540269,0.9826425954682037,0.0015003129308173383
2.3539881706237793,0.029768809888108726,0.0031332969665527344,0.004053106613709653,0.8,8,1.0,200,5,5,0.03,0.3,0.6,"{'subsample': 0.8, 'reg_lambda': 8, 'reg_alpha': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.5183347597750818,0.4597969080270239,0.555216152820659,0.5593968921641169,0.4944619955465721,0.5174413416666908,0.037520484668838186,27,0.921706302490516,0.9220526706855565,0.9188149266772395,0.9161850212161315,0.9219865578955594,0.9201490957930005,0.0023202866861285107
3.6714926242828367,0.06585535101641717,0.0016668319702148437,0.0006277710575625508,0.8,5,0.5,300,5,5,0.05,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.5238196227029871,0.45720973264719644,0.5630156035697331,0.5439991760739153,0.49909355889716234,0.5174275387781989,0.036844270356252186,28,0.99288229341343,0.9934604259415387,0.9930588352457186,0.9937663812298929,0.9940633913990542,0.9934462654459268,0.0004362764468259817
2.8511767387390137,0.05195924838669511,0.001860809326171875,0.0007545166050436967,0.9,3,0.5,300,3,4,0.03,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 3, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.8}",0.5289913784824485,0.4429944776619096,0.559961259126966,0.5609247070068427,0.4922569652031049,0.5170257574962543,0.04473896426957495,29,0.945878031499795,0.947098698253976,0.9462009411912486,0.9498881002170542,0.9510726908930649,0.9480276924110278,0.0020762574578512853
1.2645933628082275,0.032698853129464536,0.0012694358825683593,0.0005001289797771853,0.8,3,0.5,150,3,4,0.05,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 3, 'reg_alpha': 0.5, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.5369915568728109,0.44494701047184504,0.5463880128937036,0.5578849290952812,0.4985205034127219,0.5169464025492725,0.04115338578001937,30,0.9206090506996918,0.9194256579962284,0.9173847725594326,0.9202931721879339,0.9219907623594775,0.9199406831605529,0.0015212967050821126
2.387542247772217,0.030009013798760475,0.002070045471191406,0.0016225748551335292,0.8,10,5.0,300,5,4,0.03,0.3,0.6,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.5239317863517341,0.46218792146897125,0.5623933788339204,0.5536114161605667,0.4821534931003537,0.5168555991831092,0.03916003839448391,31,0.9110697631305648,0.914699878977624,0.9111079952258667,0.9110385247824938,0.9133217248345602,0.912247577390222,0.0015043455690482387
4.943157196044922,0.10234027232047989,0.0015043258666992188,9.200864267297361e-05,0.7,3,0.0,300,5,6,0.03,0.5,0.8,"{'subsample': 0.7, 'reg_lambda': 3, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.523920578968103,0.45428175646156854,0.5747325371822412,0.5333708416756321,0.49749175708047544,0.516759494273604,0.03990690446339393,32,0.9842941587348252,0.9837678430440651,0.9799689632204279,0.9818450889016692,0.9828666359067467,0.9825485379615466,0.0015351957201580153
3.909583330154419,0.13074323867488116,0.001608562469482422,0.0003371896369378551,0.7,3,3.0,300,8,6,0.05,0.3,0.7,"{'subsample': 0.7, 'reg_lambda': 3, 'reg_alpha': 3, 'n_estimators': 300, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.5397780290659762,0.45384226428112584,0.5811877930548026,0.5395778174272803,0.46902940349860645,0.5166830614655583,0.04782937316088894,33,0.9938896410663688,0.993896459391391,0.9903594159899324,0.9931423727505242,0.9927050338878164,0.9927985846172065,0.0013017080169459806
3.344680976867676,0.06349009341581913,0.0017798900604248046,0.0007216956869807085,0.9,5,1.0,300,10,6,0.05,0.0,0.6,"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",0.5544687650050499,0.4635383458039062,0.5641014452242761,0.5359072450379148,0.4653267785636668,0.5166685159269628,0.043606557494671704,34,0.9940307526471834,0.9948566755815906,0.9935930506190094,0.994660003126189,0.9930232717378943,0.9940327507423733,0.0006759712634478356
2.8880971908569335,0.037473920958644304,0.0013475894927978515,0.00033467808452802546,0.7,10,1.0,300,3,4,0.03,0.3,0.8,"{'subsample': 0.7, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.5289254331923426,0.45359618829516013,0.5622064247369247,0.550898686020507,0.4867235051504226,0.5164700474790713,0.040670045337924725,35,0.9141837476184411,0.918184150772634,0.9124717407543665,0.9147935247736059,0.9157996991561379,0.9150865726150371,0.0018890132650390757
1.512141227722168,0.011106625289096393,0.0010599136352539063,7.645910981939249e-05,0.6,8,3.0,200,3,4,0.05,0.3,0.6,"{'subsample': 0.6, 'reg_lambda': 8, 'reg_alpha': 3, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.5369364441589336,0.458249077792069,0.5661775869979018,0.5475966899361526,0.4733202856080122,0.5164560168986139,0.042685273866434434,36,0.9180448615060072,0.9206199426351407,0.9162577733928193,0.9186115854835677,0.9195559947321515,0.9186180315499373,0.0014687958975652202
3.6363053798675535,0.08854023485118527,0.0015477180480957032,4.485124328044752e-05,0.6,10,3.0,300,8,6,0.03,0.5,0.6,"{'subsample': 0.6, 'reg_lambda': 10, 'reg_alpha': 3, 'n_estimators': 300, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.5430541301293077,0.46101528097859856,0.5570407853642755,0.5411147985519155,0.4798001015610407,0.5164050193170275,0.03841863322996003,37,0.9468882399075522,0.9502392134312801,0.9433881092591352,0.9458012526974917,0.9455141915411507,0.946366201367322,0.0022444093669975237
4.208835411071777,0.03670251003930779,0.0016186237335205078,0.0006308782123642249,0.7,10,1.0,300,8,5,0.03,0.5,0.9,"{'subsample': 0.7, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 300, 'min_child_weight': 8, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.9}",0.5341667837177666,0.4545142642709332,0.5745202785830636,0.535404630626421,0.4825614067151661,0.5162334727826701,0.04249601721843415,38,0.9460824757038139,0.9478002189910736,0.9433996879879741,0.9430993567877785,0.9451968950650274,0.9451157269071334,0.0017411620995630098
2.7566762924194337,0.029590345241056863,0.0013646602630615235,0.0002240946132766928,0.7,3,0.0,300,10,5,0.02,0.3,0.6,"{'subsample': 0.7, 'reg_lambda': 3, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.5313927967143952,0.46112778585963266,0.5667846749221824,0.549847992142525,0.4716553870889396,0.516161727345535,0.042282340923722565,39,0.9080661659129814,0.9143634283391888,0.9046404636764658,0.9061261640802374,0.9097818086478986,0.9085956061313544,0.0033673862938059834
2.7100643634796144,0.05321954309563391,0.0016271114349365235,0.0006637659325808778,0.9,1,0.0,150,10,6,0.03,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 150, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.8}",0.5228740146327914,0.46384232069532727,0.5737817124479593,0.5467975794737407,0.4729149451157856,0.5160421144731209,0.042216598320358505,40,0.9415531200329113,0.9459262111957392,0.9394408496221116,0.9361172483878979,0.9403770461995082,0.9406828950876337,0.0031853102056943086
1.6857223510742188,0.01964884873121472,0.0013616085052490234,0.0004799146997805827,0.8,1,0.5,200,5,4,0.05,0.3,0.8,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.527290096948303,0.43947552772924725,0.5739785698006125,0.5438800946955863,0.49475224816751395,0.5158753074682526,0.04598622532579986,41,0.9590897508526195,0.9567277927656128,0.9543719451852509,0.959574373641914,0.9560582350854065,0.9571644195061608,0.0019353025317150004
1.9903324604034425,0.02287667929124359,0.0012577533721923827,0.0003436271854226571,0.8,5,0.0,200,3,4,0.03,0.5,0.8,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.5253943893886011,0.44713900122783434,0.5472585569952326,0.5525452192075162,0.5061057609102426,0.5156885855458854,0.03805299780198297,42,0.8869725074305632,0.8855694295740848,0.8844532055566151,0.8822565984242037,0.8892522198090949,0.8857007921589123,0.0023522796189127484
3.95249924659729,0.03984966241308082,0.0028142452239990233,0.002427660213486822,0.9,8,3.0,300,3,5,0.05,0.5,0.6,"{'subsample': 0.9, 'reg_lambda': 8, 'reg_alpha': 3, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.5463488967439055,0.44902789521508635,0.5479498440245525,0.5564555746756965,0.47690201142505084,0.5153368444168583,0.04379547520554464,43,0.9927962785352878,0.9931126717997532,0.9925008299393997,0.9929964596953236,0.9928822756023543,0.9928577031144237,0.0002078449751033125
5.627473974227906,0.06675078101588044,0.001470041275024414,2.3422074239676205e-05,0.9,5,0.0,300,8,6,0.02,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 300, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.9}",0.5268090101433769,0.4736035521034129,0.5619691774453726,0.5379242062666995,0.4762666646873006,0.5153145221292326,0.034884145755547546,44,0.9602931192524288,0.9617120888296082,0.9575534811670786,0.9581632932323438,0.9597854080916647,0.9595014781146247,0.0014952954586261264
1.9777105808258058,0.028112647134175234,0.0014895915985107422,0.0006369715518189386,0.7,5,5.0,300,15,4,0.05,0.5,0.8,"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 300, 'min_child_weight': 15, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.5308579797274148,0.482820884136409,0.5734204872726176,0.5195263227641477,0.46750341218613023,0.5148258172173439,0.037352874335142144,45,0.9517221708154254,0.9537187914208087,0.95282501453963,0.9553028171948982,0.9516704113939563,0.9530478410729437,0.0013593717295911159
